Foldername,sentenceID,sentence,citations,citation_titles,citation_authors,PaperID,ParagraphID,Bibliography used
usable_dataset/2005.00288,urn:uuid:a5c05aba-e8f5-32a7-bde1-8e938db08de5,"On similar lines, Kim et al.  presented a first spike-based object detection model, called Spiking-YOLO.",['kim2019spiking'],"[""``Spiking-yolo: Spiking neural network for real-time object detection,''""]",['Seijoon Kim and Seongsik Park and Byunggook Na and Sungroh Yoon'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:5b6a72cc-4f83-3dae-b751-226b005d1494,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:979bdb1b-5f38-3b3c-aa78-8c0c30e3ba2b,"Lee et al.  proposed a modified back-propagation based approach where the membrane potentials are treated as differentiable signals, and discontinuities at spike times are considered as noise.",['lee2016training'],"[""``Training deep spiking neural networks using backpropagation,''""]",['Jun Haeng Lee and Tobi Delbruck and Michael Pfeiffer'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:f4e19cd9-91c9-372d-b48e-7b21d43dcdaf,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:84985dd6-b91f-330f-a15d-00ce001420f5,There is also a training methodology that considers the relative timing between the pre-synaptic and post-synaptic spikes to influence the training of synaptic weights via an asymmetric learning window .,['kempter1999hebbian'],"[""``Hebbian learning and spiking neurons,''""]",['Richard Kempter and Wulfram Gerstner and J Leo Van Hemmen'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:f4e19cd9-91c9-372d-b48e-7b21d43dcdaf,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:f4cdb03c-ce37-3c1f-9296-6c5c897aafac,"Yin et al.  proposed an SNN training algorithm with continuous integration, which can handle input spikes with temporal information.",['yin2017algorithm'],"[""``Algorithm and hardware design of discrete-time spiking neural networks based on back propagation with binary activations,''""]",['Shihui Yin and Shreyas K Venkataramanaiah and Gregory K Chen and Ram Krishnamurthy'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:f4e19cd9-91c9-372d-b48e-7b21d43dcdaf,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:91138c59-f4b5-3ab7-be5e-37664638216c,"There are also Hebbian learning  based approaches that enable local training, unlike back-propagation.",['gupta2009hebbian'],"[""``Hebbian learning with winner take all for spiking neural networks,''""]",['Ankur Gupta and Lyle N Long'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:f4e19cd9-91c9-372d-b48e-7b21d43dcdaf,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:86b98b9c-0da8-38f3-ac37-b3b1331827c3,and was later applied and popularized for deep neural networks by Hinton et al. .,"['bucilua2006model', 'hinton2015distilling']","[""``Model compression,''"", ""``Distilling the knowledge in a neural network,''""]","['Cristian Buciluǎ and Rich Caruana and Alexandru Niculescu-Mizil', 'Geoffrey Hinton and Oriol Vinyals and Jeff Dean']",urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:9ef4ef6f-b960-3bf2-9c94-1e3ff89c93b5,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:d88b99d1-1322-3097-81a0-a60702f0c1aa,Bucilua et al.  use the final softmax outputs of a larger ANN to learn a smaller model by minimizing the squared difference between their activations.,['bucilua2006model'],"[""``Model compression,''""]",['Cristian Buciluǎ and Rich Caruana and Alexandru Niculescu-Mizil'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:9ef4ef6f-b960-3bf2-9c94-1e3ff89c93b5,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:1b2dabd8-d546-370c-8941-822e59e1f11c,The method in  is a more general one where the output logits are scaled by a temperature parameter to obtain soft thresholds and then used in the loss.,['hinton2015distilling'],"[""``Distilling the knowledge in a neural network,''""]",['Geoffrey Hinton and Oriol Vinyals and Jeff Dean'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:9ef4ef6f-b960-3bf2-9c94-1e3ff89c93b5,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:0ea8f2a3-fb4a-3f94-9f22-724ec6fd233d,KD has been an active area of research with major applications in model compression .,['cheng2017survey'],"[""``A survey of model compression and acceleration for deep neural networks,''""]",['Yu Cheng and Duo Wang and Pan Zhou and Tao Zhang'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:9ef4ef6f-b960-3bf2-9c94-1e3ff89c93b5,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:dea92d49-d199-39aa-a46b-eec35af1a5f3,"There have also been works that demonstrate improvement in the performance of a model when using KD based learning, e.g., in object detection .",['chen2017learning'],"[""``Learning efficient object detection models with knowledge distillation,''""]",['Guobin Chen and Wongun Choi and Xiang Yu and Tony Han and Manmohan Chandraker'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:9ef4ef6f-b960-3bf2-9c94-1e3ff89c93b5,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:10296ff6-80be-35ba-81ad-c8329d0f618c,"In addition to this, KD has also been used to improve the performance of various pattern recognition tasks when used as a training methodology for language understanding in  and sequence models in .","['liu2019improving', 'huang2018knowledge']","[""``Improving multi-task deep neural networks via knowledge distillation for natural language understanding,''"", ""``Knowledge distillation for sequence model.,''""]","['Xiaodong Liu and Pengcheng He and Weizhu Chen and Jianfeng Gao', 'Mingkun Huang and Yongbin You and Zhehuai Chen and Yanmin Qian and Kai Yu']",urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:9ef4ef6f-b960-3bf2-9c94-1e3ff89c93b5,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:762ef344-d10a-3044-99ab-1be8fc7d7ab4,"On similar lines, the work by Kim et al.  proposed that instead of minimizing cross-entropy with observed data, it is better to minimize cross-entropy with teacher's probability distribution.",['kim2016sequence'],"[""``Sequence-level knowledge distillation,''""]",['Yoon Kim and Alexander M Rush'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:3f556df2-184d-35e3-b034-feef8e45fad4,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00288,urn:uuid:8396328d-5212-3c7a-a011-a1b95feac96f,A recent work by Mirzadeh et al.  presents improvements in knowledge distillation by using an intermediate network they call teacher assistant.,['mirzadeh2019improved'],"[""``Improved knowledge distillation via teacher assistant: Bridging the gap between student and teacher,''""]",['Seyed-Iman Mirzadeh and Mehrdad Farajtabar and Ang Li and Hassan Ghasemzadeh'],urn:uuid:aefa99a6-a09a-32e9-a6c9-02c81cd9444b,urn:uuid:3f556df2-184d-35e3-b034-feef8e45fad4,usable_dataset/2005.00288/draft.bbl
usable_dataset/2005.00702,urn:uuid:da8bff96-e743-32e2-9b81-b44865db7f1f,"Among manual methods,  tries to achieve obfuscation by instructing humans to either imitate the writing style of some author or just try to hide their own writing style.",['brennan2012adversarial'],['Adversarial stylometry: Circumventing authorship recognition to preserve privacy and anonymity'],"[[Person('Brennan, Michael'), Person('Afroz, Sadia'), Person('Greenstadt, Rachel')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:4f26c58a-31db-3ea3-ab80-7d2d24d2e548,"Among semi-automated methods,  presents a tool called Anonymouth which analyzes the input document using an authorship attribution method and then suggest text-based changes.",['mcdonald2012use'],['Use fewer instances of the letter “i”: Toward writing style anonymization'],"[[Person('McDonald, Andrew WE'), Person('Afroz, Sadia'), Person('Caliskan, Aylin'), Person('Stolerman, Ariel'), Person('Greenstadt, Rachel')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:ead09e05-f280-36e9-911c-5efac10ebd0b,"In order to achieve obfuscation,  uses rule-based text transformations to push the style of input document towards the average style of corpus.",['karadzhov2017case'],['The case for being average: A mediocrity approach to style masking and author obfuscation'],"[[Person('Karadzhov, Georgi'), Person('Mihaylova, Tsvetomila'), Person('Kiprov, Yasen'), Person('Georgiev, Georgi'), Person('Koychev, Ivan'), Person('Nakov, Preslav')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:89eb9aeb-1b8b-3310-a841-20303526b881,"In search-based methods,  uses genetic algorithms (GA) along with an authorship attribution method to identify words in a document, changing which will have the maximum adverse effect on authorship attribution.",['mahmood2019girl'],['A Girl Has No Name: Automated Authorship Obfuscation using Mutant-X'],"[[Person('Mahmood, Asad'), Person('Ahmad, Faizan'), Person('Shafiq, Zubair'), Person('Srinivasan, Padmini'), Person('Zaffar, Fareed')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:1f1eaf56-745e-3038-a984-f05dc1d132d8,tries to achieve obfuscation by increasing the stylistic distance between input document and author's existing text.,['bevendorff2019heuristic'],['Heuristic Authorship Obfuscation'],"[[Person('Bevendorff, Janek'), Person('Potthast, Martin'), Person('Hagen, Matthias'), Person('Stein, Benno')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:5b606dae-c2d4-3376-b819-b471132e4f40,"Apart from these, there are also a couple of model-based approaches  which train a deep learning model to generate obfuscated documents.","['shetty2018a4nt', 'emmery2018style']","['A4NT: author attribute anonymity by adversarial training of neural machine translation', 'Style Obfuscation by Invariance']","[[Person('Shetty, Rakshith'), Person('Schiele, Bernt'), Person('Fritz, Mario')], [Person('Emmery, Chris'), Person('Manjavacas, Enrique'), Person('Chrupa{\\l}a, Grzegorz')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:9b16a5a7-faa6-3bcd-869b-36a6be1793bd,uses stylometric features to perform obfuscation detection on manually obfuscated documents.,['juola2012detecting'],['Detecting stylistic deception'],"[[Person('Juola, Patrick')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:c5a9adc0-4c22-3ed3-a7d2-e821485d91c6,also performs manual obfuscation detection using stylistic features.,['afroz2012detecting'],"['Detecting hoaxes, frauds, and deception in writing style online']","[[Person('Afroz, Sadia'), Person('Brennan, Michael'), Person('Greenstadt, Rachel')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:de6718d1-c3f8-35de-85c4-46484c74b942,uses stylometric analysis to detect whether a document was generated using text spinners or not.,['shahid2017accurate'],['Accurate detection of automatically spun content via stylometric analysis'],"[[Person('Shahid, Usman'), Person('Farooqi, Shehroze'), Person('Ahmad, Raza'), Person('Shafiq, Zubair'), Person('Srinivasan, Padmini'), Person('Zaffar, Fareed')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:cc8a971a-d0fe-37a5-8d8d-4b2bc22cfb2d,helps humans in detecting whether a given piece of text is written by a human or a particular language model called GPT-2.,['gehrmann2019gltr'],['GLTR: Statistical Detection and Visualization of Generated Text'],"[[Person('Gehrmann, Sebastian'), Person('Strobelt, Hendrik'), Person('Rush, Alexander')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:8a3bf656-2e8d-393a-8bb7-a4cfb57aa694,"They achieve this by extracting probability distribution of words given their context, using a pre-trained GPT-2  and then providing this information to humans.",['radford2019language'],['Language models are unsupervised multitask learners'],"[[Person('Radford, Alec'), Person('Wu, Jeffrey'), Person('Child, Rewon'), Person('Luan, David'), Person('Amodei, Dario'), Person('Sutskever, Ilya')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:0f645d4d-05a9-3e3a-9b4c-669e89e98049,performs neural fake news detection by identifying if the given news article is written by a human or their fake news generation model called GROVER.,['zellers2019defending'],['Defending Against Neural Fake News'],"[[Person('Zellers, Rowan'), Person('Holtzman, Ari'), Person('Rashkin, Hannah'), Person('Bisk, Yonatan'), Person('Farhadi, Ali'), Person('Roesner, Franziska'), Person('Choi, Yejin')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:2fc0b160-bd83-329b-99a9-b5c9e70dcefe,also tries to distinguish between human and language model generated text.,['bakhtin2019real'],['Real or Fake? Learning to Discriminate Machine from Human Generated Text'],"[[Person('Bakhtin, Anton'), Person('Gross, Sam'), Person('Ott, Myle'), Person('Deng, Yuntian'), Person(""Ranzato, Marc'Aurelio""), Person('Szlam, Arthur')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.14137,urn:uuid:03c0889a-57e8-3e1f-b88d-b882ebd55025,Boundary Attack  is one of the first work that uses final decisions of a classifier to perform blackbox attacks.,['brendel2017decision'],['Decision-based adversarial attacks: Reliable attacks against black-box machine learning models'],"[[Person('Brendel, Wieland'), Person('Rauber, Jonas'), Person('Bethge, Matthias')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:9eb3c66f-54a4-3ccc-abf2-6d1972433ae3,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:009dc301-b5db-31df-bfac-7f5f8c460385,"propose to choose the random perturbation in each step more wisely instead of Gaussian perturbation, using Perlin noise, alpha distribution and DCT respectively.","['brunner2019guessing', 'srinivasan2019black', 'guo2018low']","['Guessing smart: Biased sampling for efficient black-box adversarial attacks', 'Black-Box Decision based Adversarial Attack with Symmetric alpha-stable Distribution', 'Low frequency adversarial perturbation']","[[Person('Brunner, Thomas'), Person('Diehl, Frederik'), Person('Le, Michael Truong'), Person('Knoll, Alois')], [Person('Srinivasan, Vignesh'), Person('Kuruoglu, Ercan E'), Person('M{\\""u}ller, Klaus-Robert'), Person('Samek, Wojciech'), Person('Nakajima, Shinichi')], [Person('Guo, Chuan'), Person('Frank, Jared S'), Person('Weinberger, Kilian Q')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:eedf3c20-4c55-389d-9349-f153dac044d6,propose a similar idea - approximating the gradient around the boundary using Monte Carlo algorithm.,"['ilyas2018black', 'khalid2019red', 'liu2019geometry', 'chen2019hopskipjumpattack']","['Black-box adversarial attacks with limited queries and information', 'RED-Attack: Resource Efficient Decision based Attack for Machine Learning', 'A geometry-inspired decision-based attack', 'Hopskipjumpattack: A query-efficient decision-based attack']","[[Person('Ilyas, Andrew'), Person('Engstrom, Logan'), Person('Athalye, Anish'), Person('Lin, Jessy')], [Person('Khalid, Faiq'), Person('Ali, Hassan'), Person('Hanif, Muhammad Abdullah'), Person('Rehman, Semeen'), Person('Ahmed, Rehan'), Person('Shafique, Muhammad')], [Person('Liu, Yujia'), Person('Moosavi-Dezfooli, Seyed-Mohsen'), Person('Frossard, Pascal')], [Person('Chen, Jianbo'), Person('Jordan, Michael I'), Person('Wainwright, Martin J')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:f3ea0930-85a7-362b-ba72-4c0a8efaae27,"proposes to transform the boundary-based output into a continuous metric, so that the score-based attack techniques can be adopted.",['cheng2018query'],['Query-efficient hard-label black-box attack: An optimization-based approach'],"[[Person('Cheng, Minhao'), Person('Le, Thong'), Person('Chen, Pin-Yu'), Person('Yi, Jinfeng'), Person('Zhang, Huan'), Person('Hsieh, Cho-Jui')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:16476a3b-cec8-3f6e-9db1-1cfa511d75ce,adopts evolution algorithm to achieve the decision-based attack against face recognition system.,['dong2019efficient'],['Efficient Decision-based Black-box Adversarial Attacks on Face Recognition'],"[[Person('Dong, Yinpeng'), Person('Su, Hang'), Person('Wu, Baoyuan'), Person('Li, Zhifeng'), Person('Liu, Wei'), Person('Zhang, Tong'), Person('Zhu, Jun')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:c49a8bb2-997f-38a2-a767-9f5e9591a743,"In , the authors draw intuition from JPEG codec  image compression techniques and propose to use discrete cosine transform (DCT) for generating low frequency adversarial perturbations to assist score-based adversarial attack.","['guo2018low', 'wallace1992jpeg']","['Low frequency adversarial perturbation', 'The JPEG still picture compression standard']","[[Person('Guo, Chuan'), Person('Frank, Jared S'), Person('Weinberger, Kilian Q')], [Person('Wallace, Gregory K')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:6beb2f91-f461-3c24-b27f-f4094d615c9c,AutoZoom  trains an auto-encoder offline with natural images and uses the decoder network as a dimension reduction tool.,['tu2019autozoom'],['Autozoom: Autoencoder-based zeroth order optimization method for attacking black-box neural networks'],"[[Person('Tu, Chun-Chen'), Person('Ting, Paishun'), Person('Chen, Pin-Yu'), Person('Liu, Sijia'), Person('Zhang, Huan'), Person('Yi, Jinfeng'), Person('Hsieh, Cho-Jui'), Person('Cheng, Shin-Ming')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2104.07841,urn:uuid:7c7b5afd-8eef-3e3d-8142-c23de372b988,"In computer vision applications, various pretext tasks have been utilized for pre-training the network including relative patch location , rotation prediction , image inpainting , and clustering .","['doersch2015unsupervised', 'gidaris2018unsupervised', 'pathak2016context', 'caron2019unsupervised']","['Unsupervised visual representation learning by context prediction', 'Unsupervised Representation Learning by Predicting Image Rotations', 'Context encoders: Feature learning by inpainting', 'Unsupervised pre-training of image features on non-curated data']","[[Person('Doersch, Carl'), Person('Gupta, Abhinav'), Person('Efros, Alexei A')], [Person('Gidaris, Spyros'), Person('Singh, Praveer'), Person('Komodakis, Nikos')], [Person('Pathak, Deepak'), Person('Krahenbuhl, Philipp'), Person('Donahue, Jeff'), Person('Darrell, Trevor'), Person('Efros, Alexei A')], [Person('Caron, Mathilde'), Person('Bojanowski, Piotr'), Person('Mairal, Julien'), Person('Joulin, Armand')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:256f551b-44fd-3754-b9e0-ad83f5d034e3,Another line of works learns representations by contrasting positive pairs against negative pairs constructed on augmented samples .,"['bojanowski2017unsupervised', 'dosovitskiy2014discriminative', 'he2020momentum', 'xiao2019dynamic', 'xiao2018neural', 'yan2020pointasnl']","['Unsupervised learning by predicting Noise', 'Discriminative unsupervised feature learning with convolutional neural networks', 'Momentum contrast for unsupervised visual representation learning']","[[Person('Bojanowski, Piotr'), Person('Joulin, Armand')], [Person('Dosovitskiy, Alexey'), Person('Springenberg, Jost Tobias'), Person('Riedmiller, Martin'), Person('Brox, Thomas')], [Person('He, Kaiming'), Person('Fan, Haoqi'), Person('Wu, Yuxin'), Person('Xie, Saining'), Person('Girshick, Ross')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a0b28f00-e4a4-3137-9652-8cfff6443067,"For example,  shows that self-supervision can contribute to the recognition in a semi-supervised setting, and  uses self-supervision to improve domain generalization.","['zhai2019s4l', 'carlucci2019domain']","['S4l: Self-supervised semi-supervised learning', 'Domain generalization by solving jigsaw puzzles']","[[Person('Zhai, Xiaohua'), Person('Oliver, Avital'), Person('Kolesnikov, Alexander'), Person('Beyer, Lucas')], [Person('Carlucci, Fabio M'), Person(""D'Innocente, Antonio""), Person('Bucci, Silvia'), Person('Caputo, Barbara'), Person('Tommasi, Tatiana')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:685c5a5a-4e34-39ef-bc57-ff5d048fcfbb,Multi-objective optimization  aims at finding a set of Pareto solutions with different trade-offs rather than one single solution.,['zuluaga2013active'],['Active learning for multi-objective optimization'],"[[Person('Zuluaga, Marcela'), Person('Sergent, Guillaume'), Person('Krause, Andreas'), Person('P{\\""u}schel, Markus')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a1d5647e-8ab5-36c5-9313-a74fe91e2f62,"It has been used in many machine learning applications such as reinforcement learning , Bayesian optimization  and neural architecture search .","['van2014multi', 'hernandez2016predictive', 'elsken2018efficient']","['Multi-objective reinforcement learning using sets of pareto dominating policies', 'Predictive entropy search for multi-objective bayesian optimization', 'Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution']","[[Person('Van Moffaert, Kristof'), Person(""Now{\\'e}, Ann"")], [Person(""Hern{\\'a}ndez-Lobato, Daniel""), Person('Hernandez-Lobato, Jose'), Person('Shah, Amar'), Person('Adams, Ryan')], [Person('Elsken, Thomas'), Person('Metzen, Jan Hendrik'), Person('Hutter, Frank')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.10558,urn:uuid:60199125-574b-32c3-b1a0-7901a8a4964a,"Planning algorithms are central to robot navigation , and planning under uncertainty is especially critical in uncontrolled environments like public roads.",['lavalle2006planning'],['Planning algorithms'],"[[Person('LaValle, Steven M')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c222f901-b370-363a-9f90-394b74759ec1,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:ca8a32c6-1382-3129-8260-285876788d50,Various choices exist for designing autonomous vehicle planning algorithms that consider other vehicles (see  for a thorough survey).,['schwarting2018planning'],['Planning and decision-making for autonomous vehicles'],"[[Person('Schwarting, Wilko'), Person('Alonso-Mora, Javier'), Person('Rus, Daniela')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c222f901-b370-363a-9f90-394b74759ec1,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:b4ade074-3ebf-3de3-9e53-1dc713054f2a,Gray                           Passive,['hardy2013contingency'],['Contingency Planning Over Probabilistic Obstacle Predictions for Autonomous Road Vehicles'],"[[Person('{Hardy}, J.'), Person('{Campbell}, M.')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0f9e6925-b936-389b-942d-8eed10ff166a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:efbf3bb9-e757-3ec3-8e30-c3bb39fb2607,Active,['bandyopadhyay2013intention'],['Intention-aware motion planning'],"[[Person('Bandyopadhyay, Tirthankar'), Person('Won, Kok Sung'), Person('Frazzoli, Emilio'), Person('Hsu, David'), Person('Lee, Wee Sun'), Person('Rus, Daniela')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ef333523-ec92-32ad-8e62-ab2d6997bb11,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:cf41c548-973f-3418-a76e-9e276f89f500,Gray                           None,['xu2014motion'],['Motion planning under uncertainty for on-road autonomous driving'],"[[Person('Xu, Wenda'), Person('Pan, Jia'), Person('Wei, Junqing'), Person('Dolan, John M')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:91e31e52-bb3f-3a7c-9033-30220b91d242,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:79c1e977-6242-3f8c-835c-a580dc6b90e8,Passive,['zhan2016non'],['A non-conservatively defensive strategy for urban autonomous driving'],"[[Person('Zhan, Wei'), Person('Liu, Changliu'), Person('Chan, Ching-Yao'), Person('Tomizuka, Masayoshi')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:de24cb71-6007-39dd-8bfe-8e2ffcdff77c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:9460ee77-bfdd-370a-ace7-b543411c4e22,Gray                            None,['sadigh2016planning'],['Planning for Autonomous Cars that Leverage Effects on Human Actions'],"[[Person('Sadigh, Dorsa'), Person('Sastry, Shankar'), Person('Seshia, Sanjit A'), Person('Dragan, Anca D')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:6a978729-4caf-3417-a4f0-aa5db6d4457c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:e1bdbd55-aa32-3e96-b4a4-86bcbe637a68,Active,['galceran2017multipolicy'],['Multipolicy decision-making for autonomous driving via changepoint-based behavior prediction: Theory and experiment'],"[[Person('Galceran, Enric'), Person('Cunningham, Alexander G'), Person('Eustice, Ryan M'), Person('Olson, Edwin')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3adc5e8d-3821-31ce-aa40-eba157d7c94c,usable_dataset/2104.10558/references.bib
